date,open,high,low,close,volume
2019-11-27,201.71,202.29,202.86,200.95,951700
2019-11-26,202.29,203.81,203.81,201.9,409900
2019-11-25,203.52,204.67,205.71,202.57,285590
2019-11-24,204.67,207.62,208.48,204.19,240280
2019-11-21,207.52,206.57,209.52,206.1,383320
2019-11-20,204.19,214.19,214.19,201.9,1020000
2019-11-18,212.37,212.73,213.97,211.84,320290
2019-11-17,212.19,211.39,212.73,210.77,105600
2019-11-14,211.21,216.29,216.29,209.61,554450
2019-11-13,215.93,214.51,217.18,214.06,270100
2019-11-12,214.33,211.57,214.95,211.48,178670
2019-11-11,211.48,211.84,212.55,211.13,290870
2019-11-07,211.84,211.57,212.19,210.95,333170
2019-11-06,210.95,210.68,211.84,209.88,386940
2019-11-05,209.97,210.32,210.86,209.52,365450
2019-11-04,210.32,211.3,211.75,209.79,163110
2019-11-03,211.48,209.7,212.28,208.72,156640
2019-10-31,209.26,211.84,211.84,208.99,185740
2019-10-30,211.39,211.84,212.46,209.17,171890
2019-10-29,210.59,213.44,214.51,210.06,263630
2019-10-28,212.19,214.6,214.6,211.93,320740
2019-10-27,212.82,213.88,216.02,212.28,297730
2019-10-24,213.8,213.62,214.24,212.46,228270
2019-10-23,212.1,212.02,214.15,211.39,241980
2019-10-22,212.02,210.95,213.62,208.28,254360
2019-10-21,210.86,214.33,214.33,208.63,385960
2019-10-20,214.33,212.02,215.4,211.93,152150
2019-10-17,212.02,213.35,213.62,210.59,479090
2019-10-16,212.28,215.4,216.29,211.66,342840
2019-10-15,213.88,213.44,214.51,213.17,633480
2019-10-14,212.99,214.24,215.04,212.46,542110
2019-10-13,215.22,211.57,216.29,211.57,401450
2019-10-10,211.57,214.15,214.15,210.95,314540
2019-10-09,214.15,213.17,215.04,212.37,967960
2019-10-07,211.93,210.06,212.73,208.99,197720
2019-10-06,209.88,208.28,211.84,208.28,144140
2019-10-03,208.9,208.63,209.97,208.37,111710
2019-10-02,208.63,209.17,209.88,207.83,322520
2019-10-01,209.52,210.24,210.5,208.72,76110
2019-09-30,210.15,211.66,211.66,210.06,297180
2019-09-29,210.86,209.17,211.84,208.46,91120
2019-09-26,209.35,209.88,210.06,208.72,224090
2019-09-25,208.99,211.75,211.75,207.12,258670
2019-09-24,208.99,210.68,210.86,207.65,499560
2019-09-23,210.59,211.84,216.11,209.79,433430
2019-09-22,211.48,204.72,213.17,203.03,414300
2019-09-19,201.96,203.83,208.19,201.16,708500
2019-09-18,203.65,210.5,212.64,201.07,742910
2019-09-17,210.41,215.75,215.75,209.17,582530
2019-09-16,215.31,216.29,216.29,214.69,215100
2019-09-15,216.11,217.18,217.18,215.4,141120
2019-09-12,217.09,217.36,217.98,215.49,358980
2019-09-11,217.27,219.85,219.85,216.55,443850
2019-09-09,219.49,219.85,221.1,218.96,155490
2019-09-08,219.14,221.18,222.07,218.78,201510
2019-09-05,219.4,219.05,221.45,218.96,183460
2019-09-04,218.87,222.52,222.52,218.25,437060
2019-09-03,222.61,222.88,223.32,222.25,201060
2019-09-02,223.23,223.41,224.3,222.25,287080
2019-09-01,223.23,224.3,224.3,222.52,119220
2019-08-29,224.21,225.63,225.63,224.03,189080
2019-08-28,225.28,226.43,227.32,225.01,105210
2019-08-27,225.72,223.85,226.52,223.85,628460
2019-08-26,223.68,223.68,224.21,223.05,285010
2019-08-25,223.76,223.94,224.48,223.41,96450
2019-08-22,223.94,223.76,224.65,223.5,217810
2019-08-21,223.59,223.5,224.3,223.41,199770
2019-08-20,223.5,223.41,224.74,223.23,176820
2019-08-19,223.23,223.5,224.3,223.05,340180
2019-08-18,223.5,223.23,224.57,223.23,177590
2019-08-08,223.5,223.32,225.46,223.32,310640
2019-08-07,225.19,224.03,225.28,223.68,275790
2019-08-06,223.94,225.54,225.63,223.59,450250
2019-08-05,225.01,223.85,225.37,223.76,1220000
2019-08-04,224.12,224.65,226.7,223.85,212210
2019-08-01,224.21,224.12,224.3,223.05,460140
2019-07-31,223.32,223.68,224.65,223.05,400610
2019-07-30,223.68,223.5,224.65,223.41,419480
2019-07-29,223.76,223.05,224.92,223.05,581200
2019-07-28,224.03,222.52,224.39,222.52,250870
2019-07-25,222.52,222.79,223.41,222.25,585740
2019-07-24,222.52,223.41,223.41,221.81,656030
2019-07-23,223.14,223.23,224.3,222.43,322890
2019-07-22,220.38,224.92,225.54,219.85,564450
2019-07-21,225.63,225.46,235.87,225.46,197840
2019-07-18,226.79,226.97,227.86,226.52,177540
2019-07-17,226.88,227.32,227.68,226.61,144270
2019-07-16,227.32,225.46,228.48,225.19,209020
2019-07-15,225.37,228.39,229.64,224.57,383380
2019-07-14,228.39,229.19,230.53,227.86,212520
2019-07-11,229.82,229.28,230.08,229.28,185710
2019-07-10,229.73,229.73,229.82,229.19,151580
2019-07-09,229.73,230.44,230.44,229.37,199880
2019-07-08,229.82,229.82,231.42,229.19,359370
2019-07-07,230.35,231.33,231.33,229.99,110350
2019-07-04,231.33,231.42,232.04,230.53,145940
2019-07-03,231.6,231.06,233.11,229.91,339650
2019-07-02,230.62,234.27,234.27,230.17,412490
2019-06-30,235.25,234.62,236.94,234.54,693730
2019-06-27,234.54,234.54,235.78,233.91,1120000
2019-06-26,234.45,232.04,234.89,232.04,450330
2019-06-25,232.04,231.87,232.93,231.78,426210
2019-06-24,232.49,232.31,232.76,231.42,218600
2019-06-23,231.95,232.04,233.65,231.42,316370
2019-06-20,232.04,232.31,233.2,230.89,218680
2019-06-19,231.6,229.64,232.31,229.55,297670
2019-06-18,229.19,226.97,230.98,226.97,289750
2019-06-17,226.17,227.15,227.24,225.01,493040
2019-06-16,227.15,229.55,230.44,226.97,145030
2019-06-13,229.55,229.19,229.99,228.75,289430
2019-06-12,229.1,229.64,229.99,228.75,202030
2019-06-11,229.37,228.57,229.99,228.21,618840
2019-06-10,228.04,226.79,228.21,226.08,173900
2019-06-09,225.99,226.79,228.66,225.63,143070
2019-05-30,226.79,227.41,227.86,226.17,173700
2019-05-29,227.15,224.3,228.84,223.41,179530
2019-05-28,224.21,220.47,225.28,219.4,560340
2019-05-27,218.78,220.74,220.74,217.98,924770
2019-05-26,220.38,221.18,221.63,219.76,127780
2019-05-23,221.01,221.63,222.43,220.74,133390
2019-05-22,221.45,222.52,223.14,221.18,272900
2019-05-21,221.54,222.07,222.52,220.92,131010
2019-05-20,222.07,225.19,226.61,221.36,169420
2019-05-19,224.65,222.07,225.9,222.07,181660
2019-05-16,221.36,222.07,222.07,221.01,199230
2019-05-15,221.1,226.26,227.68,218.51,500940
2019-05-14,226.26,227.15,228.57,225.63,219950
2019-05-13,226.97,229.28,230.53,226.08,308070
2019-05-12,229.28,229.64,230.08,229.1,85520
2019-05-09,229.28,230.26,230.53,228.75,142270
2019-05-08,230.17,230.98,230.98,229.64,120340
2019-05-07,230.89,233.2,233.2,230.62,205070
2019-05-06,233.02,233.29,234.36,232.22,143740
2019-05-05,232.76,232.76,233.56,231.87,161600
2019-05-02,231.42,242.99,233.65,230.8,286960
2019-04-30,231.33,230.53,233.2,229.73,277750
2019-04-29,229.28,230.53,231.06,228.39,227730
2019-04-28,230.17,231.06,231.42,229.64,112870
2019-04-25,230.89,230.08,232.31,229.73,113160
2019-04-24,229.02,229.64,231.15,227.86,159330
2019-04-23,228.93,231.6,231.6,228.57,122360
2019-04-21,231.6,230.62,232.76,230.53,144670
2019-04-18,230.53,229.73,231.6,229.28,188320
2019-04-17,229.82,228.57,231.24,228.04,213200
2019-04-16,228.39,231.69,232.76,227.32,311520
2019-04-15,231.69,234.54,234.54,231.42,327730
2019-04-11,233.56,232.31,234.45,231.51,169160
2019-04-10,231.69,233.29,235.07,231.42,235390
2019-04-09,233.91,233.73,235.78,231.6,218250
2019-04-08,232.13,236.76,236.76,231.42,459010
2019-04-07,236.76,237.21,238.01,236.32,136330
2019-04-04,238.1,237.65,238.54,237.21,131100
2019-04-03,237.65,238.54,238.54,237.21,259080
2019-04-02,238.54,237.92,239.52,237.74,195610
2019-04-01,237.74,237.56,239.25,237.47,204700
2019-03-31,237.56,237.92,238.81,237.29,187170
2019-03-28,238.63,238.63,239.61,238.27,167350
2019-03-27,238.27,239.61,242.1,237.65,603500
2019-03-25,239.88,239.79,241.57,238.81,177260
2019-03-24,239.79,240.32,240.32,239.16,243590
2019-03-21,240.23,242.46,242.46,240.05,238430
2019-03-20,242.28,242.19,242.9,239.88,639610
2019-03-19,242.19,238.01,242.81,237.21,593620
2019-03-18,237.92,237.12,238.9,236.94,827780
2019-03-14,238.18,236.32,239.07,236.32,773230
2019-03-13,237.12,237.92,238.54,236.4,372400
2019-03-12,238.99,238.54,239.79,237.47,483910
2019-03-11,238.54,242.1,242.1,237.65,235540
2019-03-10,239.96,238.63,240.32,238.36,220130
2019-03-07,238.27,237.38,240.32,237.38,261770
2019-03-06,237.38,237.74,239.34,236.94,607850
2019-03-05,238.63,240.41,240.5,237.03,771240
2019-03-04,240.41,242.63,242.63,239.43,1330000
2019-03-03,242.63,243.7,243.7,240.41,378070
2019-02-27,243.7,245.84,245.84,242.37,644500
2019-02-26,245.75,243.97,246.82,243.97,1630000
2019-02-25,243.97,241.21,244.15,241.21,1850000
2019-02-24,241.12,240.32,241.74,237.74,461040
2019-02-20,240.23,239.43,240.94,238.36,1820000
2019-02-19,238.9,236.76,240.23,235.87,907220
2019-02-18,236.76,234.98,237.21,234.98,703270
2019-02-17,234.98,235.87,235.87,234.71,337480
2019-02-14,234.98,235.43,236.67,234.45,493530
2019-02-13,235.6,237.56,237.56,235.07,249450
2019-02-12,236.49,235.16,237.56,235.16,409060
2019-02-11,236.49,236.76,238.27,235.6,330210
2019-02-10,237.56,236.76,239.07,236.14,283740
2019-02-07,237.65,235.16,238.54,234.54,416500
2019-02-06,234.98,237.65,240.14,234.27,637830
2019-02-05,237.21,238.54,238.54,236.32,270610
2019-02-04,237.83,236.76,239.25,234.98,336300
2019-02-03,237.38,234.71,238.01,234,314320
2019-01-31,234.36,237.83,238.9,233.73,503590
2019-01-30,237.47,242.99,242.99,235.78,513690
2019-01-29,242.63,242.63,243.08,241.83,634480
2019-01-28,241.83,239.7,242.72,238.18,1180000
2019-01-27,239.7,237.47,240.23,236.85,455360
2019-01-24,235.87,238.54,238.54,235.34,595320
2019-01-23,237.74,238.27,239.34,236.76,452710
2019-01-22,238.36,235.6,240.14,235.25,1240000
2019-01-21,234.8,233.65,235.43,233.47,1030000
2019-01-20,233.56,234.98,235.69,233.29,200980
2019-01-17,234.98,236.14,236.32,234.54,399000
2019-01-16,236.14,234.89,238.54,234.09,622230
2019-01-15,235.07,233.29,235.78,233.29,599130
2019-01-14,233.02,234.8,234.8,232.67,492760
2019-01-13,234.27,234.27,234.89,233.56,310690
2019-01-10,233.82,234,234.98,232.58,447200
2019-01-09,233.02,231.33,233.65,231.24,758280
2019-01-08,230.44,228.75,231.51,228.57,380790
2019-01-07,228.57,230.35,230.89,227.5,505770
2019-01-06,229.55,226.97,230.44,226.88,387350
2019-01-03,226.79,226.08,227.59,225.1,501700
2019-01-02,225.46,226.08,226.97,224.3,505260
2019-01-01,225.81,226.97,227.32,225.28,184480
2018-12-27,226.26,225.46,226.52,225.19,362620
2018-12-26,225.46,223.5,225.99,223.41,199820
2018-12-24,223.68,223.23,224.12,223.05,601610
