datetime,open,high,low,close,volume,openinterest
2019-09-19 00:00:00,1065.79,1079.67,1081.82,1053.72,27310,0
2019-09-18 00:00:00,1085.54,1062.31,1086.78,1062.15,82810,0
2019-09-17 00:00:00,1071.16,1061.98,1073.55,1047.44,38910,0
2019-09-16 00:00:00,1061.65,1047.85,1062.81,1047.11,33200,0
2019-09-15 00:00:00,1052.97,1042.97,1057.03,1037.69,62360,0
2019-09-12 00:00:00,1042.97,1038.84,1045.45,1037.60,43650,0
2019-09-11 00:00:00,1042.31,1041.32,1049.34,1029.42,37300,0
2019-09-09 00:00:00,1037.27,1024.79,1044.63,1019.17,55170,0
2019-09-08 00:00:00,1019.92,1018.93,1023.97,1010.91,37260,0
2019-09-05 00:00:00,1014.88,991.74,1016.53,991.74,133440,0
2019-09-04 00:00:00,990.66,979.67,991.74,979.59,26730,0
2019-09-03 00:00:00,981.9,980.08,986.69,979.26,19050,0
2019-09-02 00:00:00,980.33,982.56,983.47,979.92,11050,0
2019-09-01 00:00:00,981.98,994.22,995.04,980.25,10520,0
2019-08-29 00:00:00,992.4,981.74,995.04,981.74,24360,0
2019-08-28 00:00:00,981.74,981.82,983.47,980.58,19870,0
2019-08-27 00:00:00,981.74,983.8,986.28,980.33,3050,0
2019-08-26 00:00:00,985.21,984.38,991.32,983.47,33110,0
2019-08-25 00:00:00,984.71,984.3,990.91,982.65,4130,0
2019-08-22 00:00:00,983.88,983.88,986.78,982.73,11800,0
2019-08-21 00:00:00,985.62,990.08,991.74,984.3,8200,0
2019-08-20 00:00:00,982.97,980.33,987.6,977.03,2850,0
2019-08-19 00:00:00,980.33,978.51,994.22,978.51,4930,0
2019-08-18 00:00:00,981.49,974.46,987.52,974.46,2800,0
2019-08-08 00:00:00,983.55,990.91,990.91,983.47,1410,0
2019-08-07 00:00:00,987.03,991.74,996.03,985.21,8380,0
2019-08-06 00:00:00,990.08,982.65,990.91,976.86,13440,0
2019-08-05 00:00:00,983.22,971.24,986.28,971.24,3670,0
2019-08-04 00:00:00,974.79,964.55,975.12,964.55,3710,0
2019-08-01 00:00:00,967.36,964.96,970.25,964.96,5390,0
2019-07-31 00:00:00,970.41,972.31,975.04,969.42,5680,0
2019-07-30 00:00:00,970.66,969.84,974.38,969.42,6880,0
2019-07-29 00:00:00,968.02,976.03,976.03,967.03,8520,0
2019-07-28 00:00:00,976.94,975.46,980.16,975.46,6310,0
2019-07-25 00:00:00,978.02,976.86,979.34,973.72,4300,0
2019-07-24 00:00:00,981.65,975.21,983.06,975.21,3990,0
2019-07-23 00:00:00,974.3,956.69,983.47,956.2,12910,0
2019-07-22 00:00:00,958.93,957.27,962.81,957.27,6470,0
2019-07-21 00:00:00,962.23,962.89,972.73,961.41,2210,0
2019-07-18 00:00:00,968.59,964.46,975.12,961.16,1150,0
2019-07-17 00:00:00,961.16,961.16,966.94,960.33,9520,0
2019-07-16 00:00:00,960.91,967.44,971.9,958.68,2880,0
2019-07-15 00:00:00,970.58,975.21,975.21,966.61,6870,0
2019-07-14 00:00:00,972.81,981.82,981.82,971.24,7700,0
2019-07-11 00:00:00,979.67,990.83,990.83,978.51,6300,0
2019-07-10 00:00:00,986.28,984.38,987.52,980.25,9010,0
2019-07-09 00:00:00,987.27,987.6,987.6,983.31,12610,0
2019-07-08 00:00:00,985.12,991.74,991.74,984.55,2190,0
2019-07-07 00:00:00,985.21,991.57,991.57,984.79,2370,0
2019-07-04 00:00:00,986.28,990.83,990.83,985.95,5790,0
2019-07-03 00:00:00,989.09,981.74,991.74,981.65,9350,0
2019-07-02 00:00:00,990.41,991.57,996.69,985.12,46600,0
2019-06-30 00:00:00,987.77,991.65,995.87,982.31,27530,0
2019-06-27 00:00:00,988.02,991.65,991.74,983.47,10920,0
2019-06-26 00:00:00,988.93,987.6,990.83,986.78,10230,0
2019-06-25 00:00:00,989.17,991.74,995.04,984.46,19570,0
2019-06-24 00:00:00,992.65,991.74,993.22,986.03,15410,0
2019-06-23 00:00:00,991.74,991.74,993.39,983.47,12510,0
2019-06-20 00:00:00,992.4,978.59,995.04,978.51,22270,0
2019-06-19 00:00:00,987.52,986.12,991.65,973.55,9310,0
2019-06-18 00:00:00,986.12,991.74,991.74,977.69,9290,0
2019-06-17 00:00:00,982.97,988.51,1001.57,979.26,17080,0
2019-06-16 00:00:00,984.55,978.51,990.08,976.94,7350,0
2019-06-13 00:00:00,975.12,975.21,975.21,966.53,18610,0
2019-06-12 00:00:00,967.11,974.3,974.3,966.53,14390,0
2019-06-11 00:00:00,972.97,964.55,978.43,964.55,3350,0
2019-06-10 00:00:00,964.55,968.02,968.02,963.88,7410,0
2019-06-09 00:00:00,968.02,966.94,968.59,966.12,3800,0
2019-05-30 00:00:00,965.37,966.94,973.22,964.46,5670,0
2019-05-29 00:00:00,965.04,963.72,968.59,963.64,9030,0
2019-05-28 00:00:00,964.71,966.94,976.86,962.89,12750,0
2019-05-27 00:00:00,966.94,969.92,969.92,963.64,4250,0
2019-05-26 00:00:00,961.98,958.76,969.01,958.68,8350,0
2019-05-23 00:00:00,957.11,961.16,962.81,955.87,20600,0
2019-05-22 00:00:00,958.18,963.64,963.64,956.53,10160,0
2019-05-21 00:00:00,962.23,975.21,975.21,961.32,7970,0
2019-05-20 00:00:00,964.88,982.65,982.65,962.81,2950,0
2019-05-19 00:00:00,962.15,961.57,966.86,961.16,6860,0
2019-05-16 00:00:00,964.46,960.33,964.46,960.33,3030,0
2019-05-15 00:00:00,960.33,959.01,966.86,959.01,3590,0
2019-05-14 00:00:00,959.01,964.05,967.77,958.68,6600,0
2019-05-13 00:00:00,964.96,966.53,968.59,963.64,1500,0
2019-05-12 00:00:00,966.53,967.03,967.85,965.46,6740,0
2019-05-09 00:00:00,967.03,964.55,970.16,964.05,2200,0
2019-05-08 00:00:00,966.36,965.12,973.14,963.88,19440,0
2019-05-07 00:00:00,966.86,967.03,971.9,966.61,14860,0
2019-05-06 00:00:00,967.52,975.21,975.21,965.29,13040,0
2019-05-05 00:00:00,968.84,1065.73,978.1,965.29,21760,0
2019-05-02 00:00:00,972.48,967.03,977.69,964.46,3750,0
2019-04-30 00:00:00,967.93,968.59,973.55,966.94,4910,0
2019-04-29 00:00:00,973.39,976.12,978.02,967.19,2980,0
2019-04-28 00:00:00,976.12,970.33,978.59,970.33,10740,0
2019-04-25 00:00:00,977.85,964.63,978.93,963.22,11150,0
2019-04-24 00:00:00,973.06,983.47,990.41,963.88,7110,0
2019-04-23 00:00:00,966.86,959.17,968.93,959.17,8170,0
2019-04-21 00:00:00,965.7,965.87,968.59,962.56,9910,0
2019-04-18 00:00:00,963.06,964.46,964.46,960.33,6390,0
2019-04-17 00:00:00,960,953.14,964.46,953.06,5940,0
2019-04-16 00:00:00,967.03,978.51,978.51,965.29,4620,0
2019-04-15 00:00:00,964.3,956.86,979.34,950.5,9000,0
2019-04-11 00:00:00,956.69,970.99,970.99,954.55,15030,0
2019-04-10 00:00:00,963.06,959.75,965.29,958.76,6300,0
2019-04-09 00:00:00,962.31,958.68,979.34,958.68,6030,0
2019-04-08 00:00:00,966.86,965.46,970.99,962.81,2300,0
2019-04-07 00:00:00,960.66,961.16,964.13,954.55,3350,0
2019-04-04 00:00:00,956.2,967.44,968.68,955.12,15770,0
2019-04-03 00:00:00,968.76,978.43,978.51,966.2,7310,0
2019-04-02 00:00:00,968.93,975.78,982.65,963.64,39850,0
2019-04-01 00:00:00,982.31,990.08,990.08,975.21,4850,0
2019-03-31 00:00:00,983.64,979.59,991.74,979.59,13120,0
2019-03-28 00:00:00,979.59,980.33,986.69,979.34,3660,0
2019-03-27 00:00:00,981.16,989.26,990.91,979.34,8700,0
2019-03-25 00:00:00,980.33,963.72,982.48,961.16,8630,0
2019-03-24 00:00:00,970.41,977.69,977.69,965.29,16780,0
2019-03-21 00:00:00,971.41,987.6,994.79,971.08,21380,0
2019-03-20 00:00:00,989.92,1005.78,1005.78,979.34,13520,0
2019-03-19 00:00:00,1010.58,1000.83,1029.42,993.39,52060,0
2019-03-18 00:00:00,996.53,975.21,1012.40,974.3,60770,0
2019-03-14 00:00:00,970.91,965.12,974.38,964.46,14580,0
2019-03-13 00:00:00,962.07,958.68,963.64,956.2,14180,0
2019-03-12 00:00:00,958.27,0.83,960.25,951.65,6210,0
2019-03-11 00:00:00,951.32,956.03,956.2,950.83,15610,0
2019-03-10 00:00:00,955.95,959.34,959.42,954.63,10360,0
2019-03-07 00:00:00,959.34,958.93,966.86,953.14,8490,0
2019-03-06 00:00:00,959.01,964.46,964.46,953.31,9390,0
2019-03-05 00:00:00,961.32,966.12,966.12,954.55,8690,0
2019-03-04 00:00:00,965.46,964.46,973.06,964.46,3390,0
2019-03-03 00:00:00,964.46,966.28,966.28,961.32,7060,0
2019-02-27 00:00:00,969.92,974.3,975.21,965.29,6000,0
2019-02-26 00:00:00,968.18,965.29,968.76,964.13,3730,0
2019-02-25 00:00:00,967.19,962.97,968.59,958.68,14440,0
2019-02-24 00:00:00,966.69,960.33,975.04,956.78,6350,0
2019-02-20 00:00:00,966.86,966.94,977.6,955.54,4980,0
2019-02-19 00:00:00,967.27,974.96,975.21,959.75,9140,0
2019-02-18 00:00:00,974.88,957.11,979.26,957.11,16890,0
2019-02-17 00:00:00,972.4,971.9,990.91,962.81,30890,0
2019-02-14 00:00:00,959.34,966.94,966.94,950.41,12800,0
2019-02-13 00:00:00,963.8,960.58,971.9,950.41,15160,0
2019-02-12 00:00:00,960,992.89,992.89,955.37,15380,0
2019-02-11 00:00:00,992.89,958.68,998.35,958.68,36280,0
2019-02-10 00:00:00,953.88,945.46,975.21,944.79,73820,0
2019-02-07 00:00:00,945.12,952.07,952.89,943.97,17940,0
2019-02-06 00:00:00,948.59,943.88,952.07,943.88,18560,0
2019-02-05 00:00:00,943.55,941.32,949.26,937.19,8650,0
2019-02-04 00:00:00,939.26,942.15,942.15,937.19,12270,0
2019-02-03 00:00:00,941.82,944.05,947.11,940.5,20210,0
2019-01-31 00:00:00,944.05,946.28,950.08,942.15,3620,0
2019-01-30 00:00:00,943.31,950.08,950.08,941.32,9240,0
2019-01-29 00:00:00,942.31,942.15,945.21,941.74,5990,0
2019-01-28 00:00:00,941.74,951.57,951.57,939.67,16900,0
2019-01-27 00:00:00,942.81,950.41,950.41,940.91,5580,0
2019-01-24 00:00:00,947.69,950.41,952.73,946.28,5860,0
2019-01-23 00:00:00,950.08,946.28,950.41,944.63,20800,0
2019-01-22 00:00:00,942.15,943.8,950.41,942.15,27010,0
2019-01-21 00:00:00,940.83,947.11,948.76,939.17,10630,0
2019-01-20 00:00:00,945.7,945.46,948.76,942.97,4520,0
2019-01-17 00:00:00,946.45,950.41,952.15,942.15,12260,0
2019-01-16 00:00:00,950,949.59,950.83,947.36,22080,0
2019-01-15 00:00:00,948.51,949.5,949.5,946.45,4640,0
2019-01-14 00:00:00,948.35,944.88,950.33,944.71,24750,0
2019-01-13 00:00:00,944.88,949.59,949.59,944.05,9120,0
2019-01-10 00:00:00,947.6,949.59,950.83,946.28,14320,0
2019-01-09 00:00:00,948.59,942.97,949.59,942.97,9170,0
2019-01-08 00:00:00,945.21,943.8,947.85,942.48,8350,0
2019-01-07 00:00:00,943.72,942.97,948.84,939.26,18680,0
2019-01-06 00:00:00,943.72,934.22,943.97,934.13,11080,0
2019-01-03 00:00:00,938.51,938.84,941.98,938.18,11080,0
2019-01-02 00:00:00,935.62,938.02,940.41,934.88,7080,0
2019-01-01 00:00:00,943.47,938.02,946.28,933.88,12250,0
2018-12-27 00:00:00,934.71,932.4,938.02,932.31,21750,0
2018-12-26 00:00:00,932.4,931.65,938.84,928.93,7800,0
2018-12-24 00:00:00,931.65,941.32,941.32,926.61,10980,0
2018-12-23 00:00:00,942.23,939.01,942.97,939.01,4530,0
2018-12-20 00:00:00,940.16,941.24,945.46,938.84,3850,0
2018-12-19 00:00:00,941.24,942.97,943.72,939.17,10450,0
2018-12-18 00:00:00,944.3,936.45,953.55,929.01,11270,0
2018-12-17 00:00:00,943.97,944.63,946.28,942.97,10440,0
2018-12-13 00:00:00,943.88,933.97,944.63,933.06,12840,0
2018-12-12 00:00:00,938.02,933.8,944.22,929.17,9880,0
2018-12-11 00:00:00,930.5,930.25,934.55,930.25,4950,0
2018-12-10 00:00:00,930.08,929.84,933.8,926.45,3240,0
2018-12-09 00:00:00,930.74,933.06,934.71,929.75,3610,0
2018-12-06 00:00:00,932.07,931.41,935.54,930.66,16450,0
2018-12-05 00:00:00,933.64,939.26,939.26,933.06,8320,0
2018-12-04 00:00:00,932.31,931.41,941.32,930.58,4560,0
2018-12-03 00:00:00,934.13,936.36,942.15,926.61,7060,0
2018-12-02 00:00:00,943.8,928.18,956.94,921.57,19080,0
2018-11-29 00:00:00,928.18,938.76,938.76,925.62,12370,0
2018-11-28 00:00:00,934.22,933.88,940.33,928.1,9950,0
2018-11-27 00:00:00,932.23,936.86,936.86,927.69,12390,0
2018-11-26 00:00:00,921.9,933.88,937.03,921.49,9320,0
2018-11-25 00:00:00,931.98,931.74,942.15,930.25,11680,0
2018-11-22 00:00:00,929.42,940.41,940.41,917.36,9250,0
2018-11-20 00:00:00,938.51,939.01,945.46,933.88,13530,0
2018-11-19 00:00:00,939.01,909.09,975.21,900.83,19030,0
2018-11-18 00:00:00,930.22,928.21,931.66,923.54,21740,0
2018-11-15 00:00:00,926.2,922.74,927.85,922.03,14120,0
2018-11-14 00:00:00,922.24,921.31,923.46,917,9040,0
2018-11-13 00:00:00,919.94,913.91,927.2,913.91,9200,0
2018-11-12 00:00:00,920.8,915.92,923.46,902.26,17510,0
2018-11-11 00:00:00,912.47,907.01,915.49,907.01,9640,0
2018-11-08 00:00:00,907.08,907.65,911.39,905.5,5900,0
2018-11-07 00:00:00,907.58,898.38,908.95,898.38,8390,0
2018-11-06 00:00:00,904.28,907.01,910.46,903.34,19060,0
2018-11-05 00:00:00,910.46,923.46,923.46,901.83,11500,0
2018-11-04 00:00:00,915.7,896.16,919.87,891.13,12700,0
2018-11-01 00:00:00,976.6,971.46,983.4,969.64,17340,0
2018-10-31 00:00:00,969.64,971.15,971.15,967.59,12140,0
2018-10-30 00:00:00,969.25,969.17,979.45,962.85,17910,0
2018-10-29 00:00:00,962.29,964.43,964.43,958.97,5110,0
2018-10-28 00:00:00,959.21,953.36,963.95,953.36,3520,0
2018-10-25 00:00:00,956.6,948.62,960.32,947.04,1040,0
2018-10-24 00:00:00,951.86,944.66,954.39,944.66,2390,0
2018-10-23 00:00:00,951.46,954.94,967.59,949.41,23280,0
2018-10-22 00:00:00,958.66,967.51,967.51,956.6,2540,0
2018-10-21 00:00:00,960.47,966.4,966.4,960.47,15300,0
2018-10-18 00:00:00,965.85,967.67,967.67,961.34,3470,0
2018-10-17 00:00:00,969.33,971.54,971.54,967.67,1450,0
2018-10-16 00:00:00,969.8,972.33,973.91,968.38,2360,0
2018-10-15 00:00:00,971.23,970.59,973.91,969.96,1850,0
2018-10-14 00:00:00,970.67,969.96,976.28,969.64,4500,0
2018-10-11 00:00:00,969.64,973.91,980.24,966.17,15070,0
2018-10-10 00:00:00,975.1,969.41,976.28,969.41,3780,0
2018-10-09 00:00:00,975.81,976.21,976.21,973.28,1950,0
2018-10-08 00:00:00,971.86,970.36,976.28,967.98,11020,0
2018-10-07 00:00:00,970.83,969.17,971.54,967.75,3570,0
2018-10-04 00:00:00,969.17,965.22,971.54,965.22,2330,0
2018-10-03 00:00:00,967.59,972.09,972.09,967.35,3230,0
2018-10-02 00:00:00,969.41,968.38,969.96,965.22,6350,0
2018-10-01 00:00:00,966.01,967.19,969.17,963.24,3470,0
2018-09-30 00:00:00,967.19,960.08,969.96,960.08,1820,0
2018-09-27 00:00:00,962.06,971.46,971.46,956.52,8280,0
2018-09-26 00:00:00,955.34,964.43,964.43,952.57,6340,0
2018-09-25 00:00:00,961.03,967.04,967.04,956.6,5700,0
2018-09-24 00:00:00,967.04,979.45,979.45,966.48,1430,0
2018-09-23 00:00:00,969.57,964.74,972.33,964.74,1840,0
2018-09-20 00:00:00,965.77,964.43,968.38,963.64,3730,0
2018-09-19 00:00:00,964.03,961.42,965.14,961.42,1050,0
2018-09-18 00:00:00,964.58,961.26,966.01,960.47,6420,0
2018-09-17 00:00:00,963.08,968.38,972.09,962.13,10950,0
2018-09-16 00:00:00,967.35,964.9,972.25,964.9,9490,0
2018-09-13 00:00:00,964.03,964.51,969.96,963.72,4180,0
2018-09-12 00:00:00,966.01,965.22,972.25,962.69,8870,0
2018-09-11 00:00:00,965.14,967.04,967.59,964.43,2370,0
2018-09-10 00:00:00,967.59,972.33,973.91,964.51,4170,0
2018-09-09 00:00:00,970.99,980.24,980.24,969.57,8920,0
2018-09-06 00:00:00,972.33,961.03,979.45,961.03,8560,0
2018-09-05 00:00:00,964.03,970.75,970.99,960.08,16060,0
2018-09-04 00:00:00,962.45,972.33,972.33,960.47,15400,0
2018-09-03 00:00:00,972.33,972.41,973.12,971.94,4510,0
2018-08-30 00:00:00,972.33,971.3,972.33,970.75,7710,0
2018-08-29 00:00:00,969.88,970.75,972.33,969.25,6070,0
2018-08-28 00:00:00,969.25,971.78,972.25,964.43,2720,0
2018-08-27 00:00:00,971.78,972.33,973.91,964.43,2570,0
2018-08-26 00:00:00,973.04,966.4,974.62,960.47,13970,0
2018-08-20 00:00:00,965.53,976.28,976.28,964.43,8000,0
2018-08-19 00:00:00,973.36,984.19,986.48,972.33,8020,0
2018-08-16 00:00:00,973.68,976.84,977.07,972.33,16230,0
2018-08-14 00:00:00,975.81,977.07,979.45,975.65,12020,0
2018-08-13 00:00:00,979.84,980.08,982.61,978.66,4300,0
2018-08-12 00:00:00,978.97,981.03,981.03,978.66,3440,0
2018-08-09 00:00:00,979.53,982.61,987.19,978.58,2150,0
2018-08-08 00:00:00,983.48,980.24,988.14,975.1,3580,0
2018-08-07 00:00:00,981.42,975.49,983.48,975.02,2060,0
2018-08-06 00:00:00,978.42,977.31,983.24,972.33,5330,0
2018-08-05 00:00:00,976.36,986.56,988.14,975.49,4920,0
2018-08-02 00:00:00,986.09,985.38,988.14,985.38,1370,0
2018-08-01 00:00:00,984.58,988.93,995.97,982.06,7160,0
2018-07-31 00:00:00,988.62,989.17,1002.29,988.54,1160,0
2018-07-30 00:00:00,992.09,1002.06,1002.06,990.59,340,0
2018-07-29 00:00:00,990.51,990.67,995.18,989.88,3710,0
2018-07-26 00:00:00,990.67,992.09,996.05,988.14,3680,0
2018-07-25 00:00:00,1001.19,1003.87,1011.07,1000.79,8100,0
2018-07-24 00:00:00,1000.08,1000.08,1003.72,988.46,4660,0
2018-07-23 00:00:00,990.04,987.98,993.68,984.19,4540,0
2018-07-22 00:00:00,989.01,1000.00,1003.87,984.98,7660,0
2018-07-19 00:00:00,996.05,980.24,1027.67,980.24,26230,0
2018-07-18 00:00:00,983.16,985.22,986.56,976.28,8120,0
2018-07-17 00:00:00,985.61,985.61,991.3,985.77,3840,0
2018-07-16 00:00:00,987.27,988.14,992.09,986.64,2760,0
2018-07-15 00:00:00,989.17,991.54,1007.90,988.14,7610,0
2018-07-12 00:00:00,991.54,992.89,1000.00,988.22,7330,0
2018-07-11 00:00:00,998.34,992.89,1003.95,991.78,5200,0
2018-07-10 00:00:00,1002.92,981.9,1004.74,981.9,3720,0
2018-07-09 00:00:00,992.73,992.57,998.5,985.85,5750,0
2018-07-08 00:00:00,992.57,988.14,995.97,988.14,4200,0
2018-07-05 00:00:00,995.26,1000.00,1007.90,990.59,5000,0
2018-07-04 00:00:00,999.45,1026.01,1026.01,996.05,6770,0
2018-07-03 00:00:00,1024.90,1011.07,1041.90,993.75,52780,0
2018-07-02 00:00:00,1009.41,1003.87,1026.09,997.79,16080,0
2018-06-28 00:00:00,991.54,977.94,1003.95,976.76,85370,0
2018-06-27 00:00:00,977.94,987.9,992.09,976.28,116290,0
2018-06-26 00:00:00,987.9,979.29,988.14,969.25,16860,0
2018-06-25 00:00:00,968.93,963.95,980.16,960.47,8300,0
2018-06-24 00:00:00,963.95,962.85,968.38,956.52,6360,0
2018-06-21 00:00:00,957.87,955.02,962.85,954.94,5970,0
2018-06-20 00:00:00,957.55,957.31,964.35,954.94,4420,0
2018-06-19 00:00:00,955.73,962.85,962.85,952.57,4640,0
2018-06-18 00:00:00,955.02,964.43,968.38,950.2,8640,0
2018-06-12 00:00:00,962.85,949.57,972.02,949.49,3890,0
2018-06-11 00:00:00,952.25,966.01,978.97,948.62,11930,0
2018-06-10 00:00:00,965.06,960.63,968.38,960.63,6740,0
2018-06-07 00:00:00,960.47,968.38,968.38,959.05,17480,0
2018-06-06 00:00:00,964.74,964.43,980.08,961.34,3640,0
2018-06-05 00:00:00,960.95,949.01,963.64,948.62,3310,0
2018-06-04 00:00:00,955.65,988.14,988.14,948.62,9640,0
2018-06-03 00:00:00,973.04,974.23,976.28,970.2,6990,0
2018-05-31 00:00:00,972.96,976.36,979.29,972.41,5590,0
2018-05-30 00:00:00,978.89,980.24,982.61,976.36,6570,0
2018-05-29 00:00:00,979.6,984.19,984.19,976.28,22600,0
2018-05-28 00:00:00,977.39,972.33,980.24,972.33,1040,0
2018-05-27 00:00:00,973.04,976.21,976.52,972.33,2550,0
2018-05-24 00:00:00,972.33,978.66,981.66,969.41,5300,0
2018-05-23 00:00:00,978.42,981.03,981.82,977.23,1960,0
2018-05-22 00:00:00,980.79,988.06,988.14,980.24,36910,0
2018-05-21 00:00:00,985.06,980.24,988.14,978.66,2990,0
2018-05-20 00:00:00,978.34,979.68,981.82,977.07,1320,0
2018-05-17 00:00:00,980.87,980.24,983.79,979.53,1770,0
2018-05-16 00:00:00,981.5,981.03,982.45,978.74,5830,0
2018-05-15 00:00:00,979.37,980.4,984.19,978.66,4780,0
2018-05-14 00:00:00,977.79,984.98,984.98,977.07,3040,0
2018-05-13 00:00:00,980.63,984.98,985.77,980,3240,0
2018-05-10 00:00:00,985.3,990.51,990.51,984.98,5310,0
2018-05-09 00:00:00,987.9,992.09,992.09,987.35,3620,0
2018-05-08 00:00:00,988.06,988.14,992.09,977.15,5950,0
2018-05-07 00:00:00,990.83,996.05,996.05,986.17,5480,0
2018-05-06 00:00:00,997.55,1003.16,1003.95,992.09,23450,0
2018-05-03 00:00:00,990.2,988.06,990.51,984.58,16790,0
2018-04-30 00:00:00,987.04,977.23,992.02,977.23,1190,0
2018-04-26 00:00:00,985.85,987.19,988.14,984.98,3380,0
2018-04-25 00:00:00,987.35,986.56,989.72,985.77,9150,0
2018-04-24 00:00:00,975.65,976.68,982.13,973.52,2530,0
2018-04-23 00:00:00,981.11,985.69,985.77,980.24,4220,0
2018-04-22 00:00:00,984.98,985.3,988.14,980.24,3310,0
2018-04-19 00:00:00,985.3,969.57,987.35,969.57,2400,0
2018-04-18 00:00:00,969.49,977.55,977.55,968.38,6120,0
2018-04-17 00:00:00,977.55,978.5,981.34,974.07,2990,0
2018-04-16 00:00:00,979.6,982.21,983,976.28,1730,0
2018-04-15 00:00:00,979.37,985.14,988.14,977.87,3470,0
2018-04-12 00:00:00,986.56,995.18,995.18,985.93,4040,0
2018-04-11 00:00:00,985.45,988.14,988.85,984.19,820,0
2018-04-10 00:00:00,985.06,991.3,992.02,984.19,960,0
2018-04-09 00:00:00,987.11,983.4,988.14,982.37,5370,0
2018-04-08 00:00:00,982.61,984.98,991.62,982.29,5330,0
2018-04-05 00:00:00,982.37,995.97,995.97,981.82,3640,0
2018-04-04 00:00:00,988.93,987.35,992.09,981.58,3060,0
2018-04-03 00:00:00,982.45,980.24,983.4,979.6,4780,0
2018-04-02 00:00:00,975.41,980.24,983.4,973.91,1910,0
2018-04-01 00:00:00,973.04,984.58,987.98,972.33,173810,0
2018-03-29 00:00:00,984.51,988.14,993.68,984.19,750,0
2018-03-28 00:00:00,989.01,1003.08,1003.08,983.64,500,0
2018-03-27 00:00:00,981.82,986.64,995.65,976.28,4300,0
2018-03-25 00:00:00,988.93,986.72,992.89,986.72,2490,0
2018-03-22 00:00:00,988.77,980.32,996.05,980.32,2700,0
2018-03-21 00:00:00,999.13,992.65,1002.69,992.09,5990,0
2018-03-20 00:00:00,996.21,997.71,1003.08,992.09,1140,0
2018-03-19 00:00:00,1002.61,1003.16,1003.95,992.09,6070,0
2018-03-18 00:00:00,1003.40,959.68,1007.83,959.68,19410,0
2018-03-15 00:00:00,999.13,985.77,1003.16,981.82,14910,0
2018-03-14 00:00:00,989.8,997.63,997.63,985.22,1770,0
2018-03-13 00:00:00,994.39,992.17,998.34,992.09,1320,0
2018-03-12 00:00:00,997.07,1003.79,1003.95,996.05,4880,0
2018-03-11 00:00:00,998.81,1003.87,1003.87,992.49,5350,0
2018-03-08 00:00:00,990.2,992.09,995.18,989.72,1700,0
2018-03-07 00:00:00,989.01,995.97,995.97,988.14,2810,0
2018-03-06 00:00:00,993.75,993.75,999.6,990.2,4380,0
2018-03-05 00:00:00,1000.71,1010.12,1010.12,990.51,4710,0
2018-03-04 00:00:00,996.92,973.91,1027.67,973.91,40790,0
2018-03-01 00:00:00,967.43,976.28,980.24,964.43,15530,0
2018-02-28 00:00:00,977.23,988.14,993.68,974.7,7390,0
2018-02-27 00:00:00,990.04,988.22,994.47,988.22,2100,0
2018-02-26 00:00:00,996.05,996.05,1000.00,988.93,5040,0
2018-02-25 00:00:00,992.33,988.93,1000.00,984.27,10590,0
2018-02-22 00:00:00,990.28,995.89,1003.16,988.14,5240,0
2018-02-20 00:00:00,995.89,1007.90,1008.06,992.89,3280,0
2018-02-19 00:00:00,1004.03,1007.90,1007.90,993.68,9050,0
2018-02-18 00:00:00,1003.64,1001.58,1006.32,992.25,5940,0
2018-02-15 00:00:00,1003.64,985.85,1005.53,985.85,7260,0
2018-02-14 00:00:00,992.49,995.26,995.26,991.3,6770,0
2018-02-13 00:00:00,992.89,1002.21,1002.37,989.88,15350,0
2018-02-12 00:00:00,988.46,988.14,1003.16,983.08,3210,0
2018-02-11 00:00:00,988.7,986.24,991.7,985.77,19220,0
2018-02-08 00:00:00,985.77,1005.53,1008.30,983.4,16180,0
2018-02-07 00:00:00,1006.32,972.41,1035.57,964.9,100750,0
2018-02-06 00:00:00,983.08,980.16,1002.37,973.12,17150,0
2018-02-05 00:00:00,975.81,976.28,984.27,974.39,12640,0
2018-02-04 00:00:00,972.49,980.63,981.98,966.8,18490,0
2018-02-01 00:00:00,988.93,1003.95,1003.95,988.14,7050,0
2018-01-31 00:00:00,1002.77,984.19,1043.95,980.24,62150,0
2018-01-30 00:00:00,982.61,973.52,986.24,973.52,8580,0
2018-01-29 00:00:00,979.6,976.28,982.92,969.33,11220,0
2018-01-28 00:00:00,980.47,988.14,989.72,977.87,11930,0
2018-01-25 00:00:00,992.25,1004.03,1005.93,984.58,14560,0
2018-01-24 00:00:00,1008.85,988.14,1015.65,983.4,41120,0
2018-01-23 00:00:00,979.45,965.22,982.06,964.43,19080,0
2018-01-22 00:00:00,967.04,960.32,973.83,952.57,13850,0
2018-01-21 00:00:00,948.54,951.7,952.57,944.66,21820,0
2018-01-18 00:00:00,951.23,936.76,958.89,936.76,19120,0
2018-01-17 00:00:00,934.55,889.33,974.31,889.33,34040,0
2018-01-16 00:00:00,917,915.26,932.81,906.88,11000,0
2018-01-15 00:00:00,910.43,909.09,913.04,902.85,15570,0
2018-01-14 00:00:00,906.8,910.28,911.07,905.14,13480,0
2018-01-11 00:00:00,910.28,901.98,911.23,901.98,17520,0
2018-01-10 00:00:00,905.22,913.04,913.04,905.14,11940,0
2018-01-09 00:00:00,911.23,905.22,913.83,905.22,29840,0
2018-01-08 00:00:00,908.7,913.04,913.04,906.01,96910,0
2018-01-07 00:00:00,906.09,901.19,917,901.19,8450,0
2018-01-04 00:00:00,898.18,896.44,901.19,893.28,4110,0
